id,link,title,content,screenshot_path,publish_time
958,https://wlj.luan.gov.cn/public/6608361/10238997.html,关于公布六安市第六届“舞动六安”广场舞大赛评选结果的通知,,,
959,https://wlj.luan.gov.cn/public/6608361/10236088.html,六安市文化和旅游局2023年第三季度规范性文件备案信息说明,,,
960,https://wlj.luan.gov.cn/public/6608361/10238921.html,关于2023年全市县级以上公共文化场馆免费开放服务绩效评价工作各项指标完成情况的通报,,,
961,https://wlj.luan.gov.cn/public/6608361/10220022.html,六安市文化和旅游局部门2022年度一般公共预算财政拨款“三公”经费支出决算,,,
962,https://wlj.luan.gov.cn/public/6608361/10219967.html,六安市文化和旅游局2022年度部门决算,,,
963,https://wlj.luan.gov.cn/public/6608361/10220007.html,六安市文物管理局2022年度一般公共预算财政拨款“三公”经费支出决算,,,
964,https://wlj.luan.gov.cn/public/6608361/10219964.html,六安市文物管理局2022年度单位决算,,,
965,https://wlj.luan.gov.cn/public/6608361/10219998.html,皖西博物馆2022年度一般公共预算财政拨款“三公”经费支出决算,,,
966,https://wlj.luan.gov.cn/public/6608361/10219958.html,皖西博物馆2022年度单位决算,,,
980,https://wlj.luan.gov.cn/szxx/site/tpl/2811?id=10205714,关于六安市红色旅游人数，红色旅游收入的数据咨询,,,
983,https://www.luan.gov.cn/hdjl/zxdck/content/article/10208641?type=0,《六安市革命遗址遗迹保护条例》知晓度调查,,,
984,https://www.luan.gov.cn/hdjl/zxdck/content/article/10151214?type=1,《六安市乡村旅游发展规划（2021-2035年）》知晓度调查,,,
985,https://www.luan.gov.cn/hdjl/yjzjk/content/article/10114997,关于公开征求《六安市旅游发展布局国土空间专项规划（2021-2035）》（征求意见稿）修改意见的通知,,,
986,https://www.luan.gov.cn/hdjl/zxdck/content/article/10054283?type=1,《六安市人民政府关于印发六安市旅游富民工程三年行动计划（2022-2024年）的通知》知晓度调查,,,
987,https://www.luan.gov.cn/hdjl/zxdck/content/article/10055576?type=1,《六安市人民政府办公室关于加快旅游民宿发展的实施意见》知晓度调查,,,
988,https://www.luan.gov.cn/hdjl/yjzjk/content/article/9941883?shareKey=9bd4e90285f24cae9ee45a374dc48533,关于公开征求《关于开展乡村文化暖心惠民工程的实施意见》修改意见的通知,,,
989,https://www.luan.gov.cn/hdjl/dwzsk/10205829.html,【重大项目】六安市有多少个省级体育旅游产业基地？,,,
990,https://www.luan.gov.cn/hdjl/dwzsk/10096202.html,【职业资格】报考导游需要什么学历？需要年审吗？,,,
991,https://www.luan.gov.cn/hdjl/dwzsk/10096301.html,【其他】音像、电子出版物制作单位年检有何要求？,,,
992,https://www.luan.gov.cn/hdjl/dwzsk/10127976.html,【公共设施】六安市图书馆是什么时间段开放？,,,
993,https://www.luan.gov.cn/hdjl/dwzsk/10095717.html,【企业政策问答】如何进行查询旅游企业和从业人员信用信息？,,,
994,https://www.luan.gov.cn/hdjl/dwzsk/9953791.html,【文体旅游】最新的3A级旅游景区有哪些？,,,
995,https://la.ahzwfw.gov.cn/bog-bsdt/static/userCenter/matter.html,我的办件进度（结果）查询,,,
999,https://wlj.luan.gov.cn/zwzx/ztzl/wdyqlplldtlhd/index.html,“五大”要求“六破六立”大讨论活动,,,
1001,https://wlj.luan.gov.cn/ztzl/laswhlyaqzxzzsnxd/index.html,六安市文化旅游安全专项整治三年行动,,,
1069,https://wlj.mas.gov.cn/xwzx/wldt/2004961761.html,市文旅局开展学习贯彻习近平法治思想专题培训,,,
1070,https://wlj.mas.gov.cn/xwzx/wldt/2004949401.html,市文旅局副局长张卿带队赴南京市考察调研公共文化服务高质量发展工作,,,
1071,https://wlj.mas.gov.cn/xwzx/wldt/2004949381.html,市文旅局关工委互学互进工作会议在市博物馆召开,,,
1072,https://wlj.mas.gov.cn/xwzx/wldt/2004933011.html,马鞍山市在第十四届皖江八市群艺（民歌）大赛中喜获佳绩,,,
1073,https://wlj.mas.gov.cn/xwzx/wldt/2004907201.html,中秋、国庆假期，马鞍山文化和旅游市场繁荣有序,,,
1074,https://wlj.mas.gov.cn/xwzx/wldt/2004973491.html,市博物馆顺利完成2023年度文物征集工作,,,
1075,https://wlj.mas.gov.cn/xwzx/wldt/2004973411.html,市艺术剧院召开儿童剧《渡江少年团》剧本研讨会,,,
1076,https://wlj.mas.gov.cn/xwzx/wldt/2004971131.html,市文化馆走进《政风行风热线》节目,,,
1077,https://wlj.mas.gov.cn/xwzx/wldt/2004966571.html,马鞍山辽源两市开展文化市场综合执法协作交流活动,,,
1078,https://wlj.mas.gov.cn/xwzx/wldt/2004962741.html,市文旅局召开全市文化文物和旅游统计工作会议,,,
1079,https://wlj.mas.gov.cn/xwzx/wldt/2004947081.html,马鞍山市三向发力推进数字创意产业高质量发展,,,
1080,https://wlj.mas.gov.cn/xwzx/wldt/2004942261.html,马鞍山以诗歌助力文旅融合发展，推动文化强市建设,,,
1081,https://wlj.mas.gov.cn/xwzx/xqdt/10057077.html,大年初五当涂县两家景区对全市市民免费开放,,,
1082,https://wlj.mas.gov.cn/xwzx/xqdt/2004982091.html,和县文旅体局持续开展文化市场法律法规线上培训,,,
1083,https://wlj.mas.gov.cn/xwzx/xqdt/2004973511.html,雨山区文旅体局开展电影进社区活动,,,
1084,https://wlj.mas.gov.cn/xwzx/xqdt/2004971141.html,市文旅局组织验收雨山区A级景区旅游厕所,,,
1085,https://wlj.mas.gov.cn/xwzx/xqdt/2004971041.html,《江水清清到我家》阅读分享会在新华书店举行,,,
1086,https://wlj.mas.gov.cn/xwzx/xqdt/2004956971.html,和县文旅体局多举措开展“中小学校外培训材料规范管理年”专项行动,,,
1087,https://wlj.mas.gov.cn/xwzx/xqdt/2004949321.html,市、区图书馆开展“书香敬老院 情谊暖人心”活动,,,
1088,https://wlj.mas.gov.cn/xwzx/xqdt/2004949281.html,和县文化馆参加省第十四届皖江八市群艺（民歌）大赛,,,
1089,https://wlj.mas.gov.cn/xwzx/xqdt/2004929611.html,花山区图书馆联合花山区侨联开展第十一次全国归侨侨眷代表大会精神宣讲,,,
1090,https://wlj.mas.gov.cn/xwzx/xqdt/2004924221.html,和县文旅体局组织开展电竞酒店摸排工作,,,
1091,https://wlj.mas.gov.cn/xwzx/mtjj/10060034.html,应对疫情 文化和旅游部推在线公共服务,,,
1092,https://wlj.mas.gov.cn/xwzx/mtjj/2004982251.html,我省多名艺术人才精彩亮相国家级展演收获荣誉,,,
1093,https://wlj.mas.gov.cn/xwzx/mtjj/2004962761.html,“大地欢歌•美好安徽”全国秋季“村晚”屯溪区南溪南示范展示活动精彩呈现,,,
1094,https://wlj.mas.gov.cn/xwzx/mtjj/2004962791.html,“520”安徽文旅惠民消费季收官之作！首届（安徽·芜湖）长江文化艺术交流周盛大启幕,,,
1095,https://wlj.mas.gov.cn/xwzx/mtjj/2004962771.html,安徽两家单位成功入选2023年国家工业旅游示范基地,,,
1096,https://wlj.mas.gov.cn/xwzx/mtjj/2004962781.html,徽风皖韵闪耀第八届中国成都国际非遗节,,,
1097,https://wlj.mas.gov.cn/xwzx/mtjj/2004909631.html,中秋国庆假日安徽文旅消费强劲增长,,,
1098,https://wlj.mas.gov.cn/xwzx/mtjj/2004897141.html,韩俊在芜湖古城调研时强调 推动文旅深度融合发展 让文化活起来人气聚起来市场旺起来,,,
1099,https://wlj.mas.gov.cn/xwzx/mtjj/2004894051.html,大地情深•全国群星奖优秀作品交流展演在滁州举办,,,
1100,https://wlj.mas.gov.cn/xwzx/mtjj/2004872261.html,长三角暨东西部对口交流省份(安徽吉林)文化市场综合行政执法业务交流培训班成功举办,,,
1101,https://wlj.mas.gov.cn/xxzz/dzygwy/2004988921.html,习近平在北京河北考察灾后恢复重建工作时强调 再接再厉抓好灾后恢复重建 确保广大人民群众安居乐业温暖过冬,,,
1102,https://wlj.mas.gov.cn/xxzz/dzygwy/2004983701.html,事关知识产权，发布会权威消息,,,
1103,https://wlj.mas.gov.cn/xxzz/dzygwy/2004980291.html,习近平主持召开中央全面深化改革委员会第三次会议强调 全面推进美丽中国建设 健全自然垄断环节监管体制机制,,,
1104,https://www.mas.gov.cn/zxzx/zwyw/21150401.html,全市“七未”项目集中攻坚行动指挥部会议召开,,,
1105,https://www.mas.gov.cn/zxzx/zwyw/21150391.html,葛斌主持召开市政府第73次常务会议,,,
1106,https://www.mas.gov.cn/zxzx/zwyw/21150191.html,2023年皖台职工技能竞赛交流活动在马举行,,,
1113,https://wlj.mas.gov.cn/whfw/yczy/2004966511.html,马鞍山大剧院2023年11月演出安排,,,
1114,https://wlj.mas.gov.cn/whfw/yczy/2004893891.html,马鞍山大剧院2023年10月演出安排,,,
1115,https://wlj.mas.gov.cn/whfw/yczy/2004814151.html,马鞍山大剧院2023年9月演出安排,,,
1116,https://wlj.mas.gov.cn/whfw/yczy/2004648201.html,马鞍山大剧院2023年8月演出安排,,,
1117,https://wlj.mas.gov.cn/whfw/yczy/2004402411.html,马鞍山大剧院2023年7月演出安排,,,
1118,https://wlj.mas.gov.cn/whfw/yczy/2004231011.html,马鞍山大剧院2023年6月演出安排,,,
1119,https://wlj.mas.gov.cn/whfw/yczy/2004061191.html,马鞍山大剧院2023年5月演出安排,,,
1120,https://wlj.mas.gov.cn/whfw/yczy/2003899511.html,马鞍山大剧院2023年4月演出安排,,,
1121,https://wlj.mas.gov.cn/whfw/zljzxx/2004966881.html,马鞍山市博物馆十一月份展览社教活动预告,,,
1122,https://wlj.mas.gov.cn/whfw/zljzxx/2004818671.html,马鞍山市博物馆九月份展览社教活动预告,,,
1123,https://wlj.mas.gov.cn/whfw/zljzxx/2004665681.html,马鞍山市博物馆八月份展览社教活动预告,,,
1124,https://wlj.mas.gov.cn/whfw/zljzxx/2004402451.html,马鞍山市博物馆七月份展览社教活动预告,,,
1125,https://wlj.mas.gov.cn/whfw/zljzxx/2004367511.html,临展上新｜《璀璨星光——凌家滩凌家滩文化图片联展》开展,,,
1126,https://wlj.mas.gov.cn/whfw/zljzxx/2004228531.html,马鞍山市博物馆六月份展览社教活动预告,,,
1127,https://wlj.mas.gov.cn/whfw/zljzxx/2003935031.html,活动预告︱博物馆之夜：清明·国风音乐汇,,,
1128,https://wlj.mas.gov.cn/whfw/zljzxx/2003899401.html,马鞍山市博物馆四月份展览社教活动预告,,,
1129,http://www.wlmas.com/mas/user_index,马鞍山市文化和旅游公共服务平台,,,
1130,https://zwgk.mct.gov.cn/zfxxgkml/zcfg/zcjd/202310/t20231011_949074.html,数字化创新推动文化和旅游高质量发展,,,
1131,https://zwgk.mct.gov.cn/zfxxgkml/zcfg/zcjd/202309/t20230929_947569.html,《关于释放旅游消费潜力推动旅游业高质量发展的若干措施》政策解读,,,
1132,https://zwgk.mct.gov.cn/zfxxgkml/zcfg/zcjd/202309/t20230929_947568.html,一图读懂:国务院办公厅印发关于释放旅游消费潜力推动旅游业高质量发展的若干措施,,,
1133,https://zwgk.mct.gov.cn/zfxxgkml/zcfg/zcjd/202309/t20230909_947133.html,一图读懂《元宇宙产业创新发展三年行动计划（2023－2025年）》,,,
1134,https://zwgk.mct.gov.cn/zfxxgkml/zcfg/zcjd/202309/t20230909_947132.html,《元宇宙产业创新发展三年行动计划（2023－2025年）》解读,,,
1135,https://zwgk.mct.gov.cn/zfxxgkml/zcfg/zcjd/202308/t20230809_946565.html,《文化和旅游部 公安部关于加强电竞酒店管理中未成年人保护工作的通知》政策解读,,,
1136,https://zwgk.mct.gov.cn/zfxxgkml/zcfg/zcjd/202307/t20230731_946295.html,文化和旅游部拟实施“信用+”工程,,,
1137,https://ct.ah.gov.cn/zwxw/tzgg/8780174.html,关于印发《安徽省文化和旅游科研课题管理办法（试行）》的通知,,,
1138,https://wlj.mas.gov.cn/xwzx/zwgg/2004988071.html,关于线下集中报送职称申报材料的通知,,,
1139,https://wlj.mas.gov.cn/xwzx/zwgg/2004989881.html,马鞍山市2023年“最美公共文化空间”推荐名单公示,,,
1140,https://wlj.mas.gov.cn/xwzx/zwgg/2004989871.html,马鞍山市2023年“送戏进万村”活动最佳组织单位和演出单位推荐名单公示,,,
1141,https://wlj.mas.gov.cn/xwzx/zwgg/2004989861.html,马鞍山市2023年“公共文化服务品牌”推荐名单公示,,,
1142,https://wlj.mas.gov.cn/xwzx/zwgg/2004935921.html,关于2022年度文旅产业奖补兑现的公示,,,
1143,https://wlj.mas.gov.cn/xwzx/zwgg/2004898911.html,第35届马鞍山李白诗歌节开幕式舞台搭建及舞美设计制作项目中标（成交）结果公告,,,
1144,https://wlj.mas.gov.cn/xwzx/zwgg/2004896841.html,马鞍山市文化和旅游局发布中秋、国庆假期出游温馨提示,,,
1145,https://wlj.mas.gov.cn/xwzx/zwgg/2004878811.html,关于马鞍山市第七批省级非物质文化遗产代表性传承人推荐名单的公示,,,
1146,https://wlj.mas.gov.cn/xwzx/xyry/2004933021.html,马鞍山市在第十四届皖江八市群艺（民歌）大赛中喜获佳绩,,,
1147,https://wlj.mas.gov.cn/xwzx/xyry/2004957001.html,马鞍山市博物馆李辉辉同志荣获“全国社科工作先进个人”称号,,,
1148,https://wlj.mas.gov.cn/xwzx/xyry/2004832041.html,我省在2023中国特色旅游商品大赛中斩获5金11银11铜,,,
1149,https://wlj.mas.gov.cn/xwzx/xyry/2004783921.html,我市在2022年“我在博物馆画文物”全省青少年绘画大展中收获众多荣誉,,,
1150,https://wlj.mas.gov.cn/xwzx/xyry/2004185521.html,市艺术剧院青年编导杨薇璐屡获殊荣,,,
1151,https://wlj.mas.gov.cn/xwzx/xyry/2004087961.html,市博物馆荣获全市“文明单位”荣誉称号,,,
1152,https://wlj.mas.gov.cn/xwzx/xyry/2003806821.html,市图书馆在省图学会斩获多项荣誉,,,
1153,https://wlj.mas.gov.cn/xwzx/xyry/2003744151.html,市文化市场综合执法支队队员荣获巾帼建功标兵称号,,,
1154,https://wlj.mas.gov.cn/xwzx/yndt/2004971421.html,六安市多举措推进民宿多业态融合发展,,,
1155,https://wlj.mas.gov.cn/xwzx/yndt/2004982241.html,六安市“赏秋”旅游经济持续升温,,,
1156,https://wlj.mas.gov.cn/xwzx/yndt/2004962751.html,融入长三角，“淮畔明珠”牵手“六朝古都”,,,
1157,https://wlj.mas.gov.cn/xwzx/yndt/2004949411.html,淮北市多元融合点亮文旅“夜市”,,,
1158,https://wlj.mas.gov.cn/xwzx/yndt/2004947071.html,蚌埠市拓展信用惠民便企场景,,,
1159,https://wlj.mas.gov.cn/xwzx/yndt/2004933071.html,淮北市“三化同步”让博物馆文物“活起来”,,,
1160,https://wlj.mas.gov.cn/xwzx/yndt/2004917401.html,宣城市：廊道为轴 打造文旅新引擎,,,
1161,https://wlj.mas.gov.cn/xwzx/yndt/2004909641.html,中秋国庆假日安徽文旅消费强劲增长,,,
1162,https://wlj.mas.gov.cn/zcwj/xyjs/2004962831.html,安徽两家单位成功入选2023年国家工业旅游示范基地,,,
1163,https://zwgk.mct.gov.cn/zfxxgkml/zcfg/zcjd/202310/t20231030_949381.html,第一批全国智慧旅游“上云用数赋智”十佳和优秀解决方案名单公布,,,
1164,https://www.gov.cn/zhengce/content/202309/content_6907051.htm,国务院办公厅印发《关于释放旅游消费潜力推动旅游业高质量发展的若干措施》的通知,,,
1165,https://zwgk.mct.gov.cn/zfxxgkml/kjjy/202309/t20230915_947294.html,文化和旅游部关于发布《汉文古籍版式描述规范》等4项文化和旅游行业标准的公告,,,
1166,https://wlj.mas.gov.cn/zcwj/xyjs/2004814091.html,省图书馆推出“纸电同步”新服务,,,
1167,https://wlj.mas.gov.cn/zcwj/xyjs/2004764201.html,厅科技教育处赴安徽大学会商智库建设工作,,,
1168,https://wlj.mas.gov.cn/zcwj/xyjs/2004680571.html,安徽在全省开展旅游市场秩序整治百日行动,,,
1170,https://html.linkingtrip.com/box2021/wmhwd/,皖美好味道  百县名小吃,,,
1175,https://tjj.mas.gov.cn/xwdt/tzgg/2004665471.html,第五次全国经济普查单位清查告知书,,,
1182,https://wlj.tl.gov.cn/tlswhhlyj/c00011/pc/content/content_1687281568426287104.html,市文化和旅游局举办公共文化场馆（站）免费开放服务绩效评价工作学习培训会,,,
1183,https://wlj.tl.gov.cn/tlswhhlyj/c00011/pc/content/content_1687281912002699264.html,市文旅局举办习近平法治思想专题讲座,,,
1184,https://wlj.tl.gov.cn/tlswhhlyj/c00011/pc/content/content_1687281836006105088.html,文化和旅游部推荐“状元故里 避暑研学”亲子之旅，我市多个景点民宿上榜,,,
1185,https://wlj.tl.gov.cn/tlswhhlyj/c00011/pc/content/content_1687281740401139712.html,市领导调研大健康和文旅产业化发展,,,
1186,https://wlj.tl.gov.cn/tlswhhlyj/c00011/pc/content/content_1687281664517791744.html,李文庆率队赴杭州开展招商引资活动,,,
1187,https://wlj.tl.gov.cn/tlswhhlyj/c00067/pc/content/content_1703591730137698304.html,落实消防责任 防范安全风险,,,
1188,https://wlj.tl.gov.cn/tlswhhlyj/question/paper.html?id=1703069426595393536,您对市文化和旅游局网站信息更新是否满意？,,,
1189,https://wlj.tl.gov.cn/tlswhhlyj/question/paper.html?id=1703069422648553472,您对市文化和旅游局窗口服务是否满意？,,,
1190,https://wlj.tl.gov.cn/tlswhhlyj/question/paper.html?id=1703069418491998208,您对我们网站哪些栏目比较满意？,,,
1198,https://wlj.xuancheng.gov.cn/News/show/1515752.html,市文旅局“三个课堂”做好局主题教育读书班（第二阶段）集中学习,,,
1199,https://wlj.xuancheng.gov.cn/News/show/1512534.html,第十一届文房四宝文化旅游节即将开幕,,,
1200,https://wlj.xuancheng.gov.cn/News/show/1508616.html,驾游安徽 焕新出发 | 2023年安徽自驾游大会“十度”举办,,,
1201,https://wlj.xuancheng.gov.cn/News/show/1508608.html,“我的家乡游我说”宣城市2023年导游（讲解员）大赛开赛,,,
1202,https://wlj.xuancheng.gov.cn/News/show/1506951.html,市文旅局召开党组中心组学习扩大会启动学习贯彻习近平新时代中国特色社会主义思想主题教育,,,
1203,https://wlj.xuancheng.gov.cn/News/show/1518896.html,宣城市参加长三角一体化文化市场队长联席会议,,,
1204,https://wlj.xuancheng.gov.cn/News/show/1518899.html,宣城市文旅局副局长倪文凡赴广德卢村调研林长制工作,,,
1205,https://wlj.xuancheng.gov.cn/News/show/1518342.html,市文旅局多举措推动主题教育见实效,,,
1206,https://wlj.xuancheng.gov.cn/News/show/1519324.html,泾县非遗项目参展第六届中国非物质文化遗产传统技艺大展,,,
1207,https://wlj.xuancheng.gov.cn/News/showList/45420/page_1.html,学习贯彻习近平新时代中国特色社会主义思想主题教育专栏,,,
1208,https://wlj.xuancheng.gov.cn/News/showList/45389/page_1.html,学习贯彻全省旅游高质量发展大会精神专栏,,,
1209,http://wlj.xuancheng.gov.cn/News/showList/44910/page_1.html,市文旅局百名科长“五比五评”活动,,,
1213,https://jdydt.ccdi.gov.cn/,基层小微权力“监督一点通”平台,,,
1215,https://wlj.xuancheng.gov.cn/InFeedback/show/125684.html,"2023年""我的书屋·我的梦""",,,
1216,https://wlj.xuancheng.gov.cn/InFeedback/show/124110.html,如何申请地市区级非物质文化遗产,,,
1217,https://wlj.xuancheng.gov.cn/InFeedback/show/123671.html,万达附近是否有城市阅读空间,,,
1219,https://wlj.xuancheng.gov.cn/InFeedback/show/122204.html,关于安徽省宣城市泾县新四军军部旧址中一处江北作战地图中使用地区错别字的问题,,,
1220,https://wlj.xuancheng.gov.cn/News/show/400267.html,农家书屋作用发挥及数字化建设调查,,,
1221,https://wlj.xuancheng.gov.cn/News/show/400269.html,对传统文化认同情况的调查,,,
1222,https://wlj.xuancheng.gov.cn/News/show/1063734.html,农村公共文化服务体系建设情况调查问卷,,,
1223,https://wlj.xuancheng.gov.cn/News/show/400271.html,你喜欢哪种类型的文艺节目？,,,
1224,https://wlj.xuancheng.gov.cn/News/show/1478596.html,安徽日报 | 宣城打造乡村旅游集聚区,,,
1225,https://wlj.xuancheng.gov.cn/News/show/1478594.html,安徽日报 | 皖美畲乡,,,
1226,https://wlj.xuancheng.gov.cn/News/show/1476491.html,安徽日报 | 千年窑火映游人,,,
1227,https://wlj.xuancheng.gov.cn/News/show/1444198.html,我们的中国梦·文化进万家——2023年我们的节日·精神的家园之非遗迎元宵,,,
1228,https://wlj.xuancheng.gov.cn/News/show/1412542.html,“沉浸式”游水东，白天和夜晚都被这承包啦~,,,
1230,https://wlt.fy.gov.cn/content/detail/654b451588668883058b456d.html,阜阳市第十四届运动会青少年部田径比赛圆满落幕,,,
1231,https://wlt.fy.gov.cn/content/detail/64eef28b886688000a8b4573.html,我市颍上第一中学参加全国青少年U系列比赛总决赛荣获冠军,,,
1232,https://wlt.fy.gov.cn/content/detail/650a69ec886688f5078b4576.html,2023长三角阅读马拉松大赛（阜阳市图书馆赛区）圆满结束,,,
1233,https://wlt.fy.gov.cn/content/detail/6549a9c388668814778b4572.html,喜报：五个一级，阜阳首次,,,
1234,https://wlt.fy.gov.cn/content/detail/65498c4188668833758b457e.html,“以球会友、以球促谊”，第十一届“合阜共建杯”乒乓球联谊赛火热开赛,,,
1235,https://wlt.fy.gov.cn/content/detail/65498c878866884c758b4568.html,阜阳非遗精彩亮相“运河寻梦 共享瑰宝”宿州大运河文化带非遗展,,,
1236,https://wlt.fy.gov.cn/content/detail/6540520b886688813b8b456e.html,市文化旅游体育局（市文物局）调研阜阳古城遗址考古工地,,,
1237,https://wlt.fy.gov.cn/content/detail/65386ec7886688ec078b4569.html,喜报|荣获一个金奖、一个银奖！,,,
1238,https://wlt.fy.gov.cn/content/detail/653778728866884f018b4569.html,我市国家级非遗项目界首彩陶亮相第十一届文房四宝文化旅游节,,,
1239,https://wlt.fy.gov.cn/content/detail/6537782c88668848018b456b.html,阜阳枕头馍参展长江流域（芜湖）非物质文化遗产美食民俗联展,,,
1240,https://wlt.fy.gov.cn/content/detail/6530805c886688cf548b456d.html,市美研室到界首调研民间工艺传承工作,,,
1241,https://wlt.fy.gov.cn/content/detail/654c92f588668866128b456b.html,关于推荐“2023年‘送戏进万村’活动最佳组织单位  、最佳演出院团”的公示,,,
1242,https://wlt.fy.gov.cn/content/detail/6542fec9886688504e8b4570.html,2023年阜阳市“非遗进校园”活动走进界临学校,,,
1243,https://wlt.fy.gov.cn/content/detail/65377d3e886688c5018b4567.html,颍上县获评第二批安徽省全域旅游示范区,,,
1244,https://wlt.fy.gov.cn/content/detail/653249b98866882b628b4567.html,相约姜尚故里 品味临泉杂技——第六届安徽省民间杂技艺术节隆重开幕,,,
1245,https://wlt.fy.gov.cn/content/detail/65289663886688a9238b4568.html,“红诗朗诵会”——小小少年歌颂祖国,,,
1246,https://wlt.fy.gov.cn/content/detail/6527b759886688221f8b4569.html,2023界首国家体育产业示范基地发展大会举行,,,
1247,https://wlt.fy.gov.cn/content/detail/6524f6e988668820058b456a.html,大地欢歌 四季村晚暨2023年“庆中秋 迎国庆”文艺汇演走进颍上鲁口,,,
1248,https://wlt.fy.gov.cn/content/detail/6524fc408866886a058b4577.html,临泉县2023年“国庆节”经典诵读之夜暨图书馆开馆一周年特别庆祝活动圆满结束,,,
1249,https://wlt.fy.gov.cn/content/detail/65516d35886688e9308b45c5.html,习近平在北京河北考察灾后恢复重建工作,,,
1250,https://wlt.fy.gov.cn/content/detail/654c31df8866884f0b8b45b6.html,事关知识产权，发布会权威消息,,,
1251,https://wlt.fy.gov.cn/content/detail/654adcc3886688717f8b45b1.html,习近平主持召开中央全面深化改革委员会第三次会议强调：全面推进美丽中国建设 健全自然垄断环节监管体制机制,,,
1252,https://wlt.fy.gov.cn/content/detail/6548603f8866887c6e8b45bb.html,李强主持召开国务院常务会议 研究推动稀土产业高质量发展有关工作 讨论《中华人民共和国国境卫生检疫法（修订草案）》 审议通过《中华人民共和国专利法实施细则（修正草案）》,,,
1253,https://wlt.fy.gov.cn/content/detail/65483a05886688986c8b45b4.html,中央金融工作会议在北京举行,,,
1254,https://wlt.fy.gov.cn/content/detail/653ef88d8866881a308b45af.html,习近平在中共中央政治局第九次集体学习时强调 铸牢中华民族共同体意识 推进新时代党的民族工作高质量发展,,,
1255,https://wlt.fy.gov.cn/content/detail/653ef7ff88668807308b45b8.html,事关专利，刚刚多部门发布最新消息！,,,
1256,https://wlt.fy.gov.cn/content/detail/653ef718886688ff2f8b45b3.html,事关未成年人网络保护，权威回应,,,
1257,https://wlt.fy.gov.cn/content/detail/6549952e886688e0758b456c.html,阜阳市文化旅游体育局关于授予汪萍等96人二级运动员技术等级称号的通知,,,
1258,https://wlt.fy.gov.cn/content/detail/6538757988668867088b4567.html,2023年国家电影事业发展专项资金补助地方资金分配方案公示,,,
1259,https://wlt.fy.gov.cn/content/detail/653777f088668847018b4567.html,阜阳市文化旅游体育局关于拟授予汪萍等96人二级运动员技术等级称号的公示,,,
1260,https://wlt.fy.gov.cn/content/detail/652cf8a9886688a13f8b4567.html,关于我市参加杭州第19届亚运会运动员及输送教练员、输送单位拟发放奖金的公示,,,
1261,https://wlt.fy.gov.cn/content/detail/65251c60886688b2078b4572.html,关于2022年度体育社团星级评定结果的公示,,,
1262,https://wlt.fy.gov.cn/content/detail/65115056886688eb018b4567.html,阜阳市第十四届运动会实时奖牌榜,,,
1263,https://wlt.fy.gov.cn/content/detail/650ba87d8866882a2f8b4567.html,关于拟推荐第七批省级非物质文化遗产代表性传承人名单公示,,,
1264,https://wlt.fy.gov.cn/content/detail/6509512688668895458b456e.html,关于阜阳市2023年度市级文明旅游示范单位评定结果的公示,,,
1265,https://wlt.fy.gov.cn/content/detail/6507c332886688f1388b456a.html,阜阳市第十四届运动会实时奖牌榜,,,
1268,https://wlt.fy.gov.cn/content/channel/5e7d5b4b7f8b9a23398b4578/,优良作风建设年、产业项目建设年,,,
1285,https://wlt.fy.gov.cn/openness/detail/content/64d04c2488668834288b456c.html,关于阜阳市博物馆2023年引进急需紧缺人才拟聘用人员公示,,,
1286,https://wlt.fy.gov.cn/openness/detail/content/64d488188866889d4b8b4569.html,关于徐伟伟等同志职务任免的通知,,,
1287,https://wlt.fy.gov.cn/openness/detail/content/64d488be886688a94b8b4569.html,关于王策等同志职级晋升的通知,,,
1288,https://wlt.fy.gov.cn/openness/detail/content/645608b88866886d2a8b4569.html,关于阜阳市博物馆2023年引进急需紧缺人才面试成绩的公告,,,
1289,https://wlt.fy.gov.cn/openness/detail/content/6448f47c886688cf5a8b4572.html,阜阳市博物馆2023年引进急需紧缺人才面试公告,,,
1290,https://wlt.fy.gov.cn/openness/detail/content/6437777e88668815798b4578.html,阜阳市博物馆2023年急需紧缺人才引进公告,,,
1291,https://wlt.fy.gov.cn/openness/detail/content/643d07f4886688001d8b4567.html,阜阳市人民政府关于印发阜阳市体育强市建设方案的通知,,,
1292,https://wlt.fy.gov.cn/openness/detail/content/64336e7b886688fe568b4571.html,关于印发《阜阳市文化旅游体育局2023年社会信用体系建设重点工作任务清单》的通知,,,
1293,https://wlt.fy.gov.cn/openness/detail/content/641ba86c8866885e7f8b4570.html,关于公布“皖美好味道 百县名小吃”阜阳特色美食体验街区名单的通知,,,
1294,https://wlt.fy.gov.cn/openness/detail/content/63ed9abf88668845668b456e.html,关于印发阜阳市文化市场综合和体育执法行政处罚裁量权适用办法及系列基准的通知,,,
1295,https://wlt.fy.gov.cn/openness/detail/content/63ec2ac0886688535c8b456e.html,阜阳市文化旅游体育局关于印发《阜阳市第十四届运动会青少年部竞赛规程总则》的通知,,,
1296,https://wlt.fy.gov.cn/openness/detail/content/639c23598866880c0b8b456f.html,阜阳市全民健身实施计划（2021-2025年）（阜政秘[2021]275号）,,,
1297,https://wlt.fy.gov.cn/openness/detail/content/65518cb988668899328b4568.html,阜阳市文化旅游体育局政务服务事项办理情况一览表（2023.11.6-2023.11.12）,,,
1298,https://wlt.fy.gov.cn/openness/detail/content/654b43e288668876058b4569.html,对颍泉区布点文具店（景**）行政处罚公示,,,
